11269	Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH	http://www.bnw.de	NULL	Hannover	DE
11517	Ärzte ohne Grenzen e.V.	http://www.aerzte-ohne-grenzen.de/	NULL	Berlin	DE
11524	Cendres+Métaux SA	http://www.cmsa.ch	NULL	Biel/Bienne	CH
11566	ITONICS GmbH	http://www.itonics.de	2009	Nürnberg	DE
11589	YOUR SL GmbH	http://www.yoursl.de	2007	Berlin	DE
11790	LEWA Attendorn GmbH	http://www.lewa-attendorn.de	NULL	Attendorn	DE
11902	audimark GmbH	http://www.audimark.de	2006	Düsseldorf	DE
11926	Ambulanz Aicher München OHG	http://www.aicher-ambulanz.de	1985	München	DE
11996	Pikatron GmbH	http://www.pikatron.de	NULL	Usingen	DE
12133	pemedia GmbH	http://www.pemedia.de	2008	Düsseldorf	DE
12255	ClientSolutions GmbH	http://www.clientsolutions.de	NULL	Frankfurt	DE
12520	TECCAD engineering GmbH	http://www.teccad.de/	NULL	Landshut	DE
12577	AirPlus International AG	http://www.airplus.com	NULL	Zürich-Flughafen	CH
12866	Hotelfernschule Poppe & Neumann	http://www.poppe-neumann.eu	1895	Grävenwiesbach	DE
12883	MultiBase GmbH	http://www.multibase.de	1990	Gilching b. München	DE
12967	Hallo Welt! - Medienwerkstatt GmbH	http://hallowelt.com	2007	Regensburg	DE
12982	GFG SEIBT AG	http://www.gfgseibt.de	2006	Rosenheim	DE
12988	impavidi GmbH	http://www.impavidi.com	NULL	Berlin	DE
13117	DURUM Verschleißschutz GmbH	http://www.durmat.com	NULL	Willich	DE
13240	SMV Sitz- & Objektmöbel GmbH	http://www.smv-gmbh.de	1994	Löhne-Gohfeld	DE
13254	Catalysts GmbH	http://www.catalysts.cc	2005	Linz	AT
13420	Soziale Innovation GmbH	http://www.soziale-innovation.de/	1995	Dortmund	DE
13706	GAD GmbH	http://www.gad-gmbh.de/	NULL	Dresden	DE
13785	WiriTec GmbH	http://www.wiritec.com	2009	Bensheim	DE
13866	it-agile GmbH	http://www.it-agile.de	2004	Hamburg	DE
13882	ProTeam Business Solutions GmbH	http://www.proteam.de	NULL	Mönchengladbach	DE
14069	schwarzspringer Werbeagentur GmbH	http://www.schwarzspringer.de	2007	Stuttgart	DE
14224	Bauknecht Softfolio.pps GmbH	http://www.softfolio.de	1896	Schramberg	DE
14235	MARTES NEW MEDIA	http://www.martes.de	NULL	Karlsruhe	DE
14445	Sputnik	www.sputnik.us	NULL	Percha (BZ)	IT
14511	Ars Electronica Linz GmbH	http://www.aec.at	NULL	Linz	AT
14873	W.P. highlights GmbH & Co. KG		NULL	Papenburg	DE
14980	LSP Innovative Automotive Systems GmbH	http://www.lsp-ias.de/	NULL	Unterföhring	DE
15050	Engelking Elektronik GmbH	http://www.engelking.de	NULL	Tuningen	DE
15285	SENATOR Beteiligungen GmbH	http://www.senator-gruppe.de/	NULL	Düsseldorf	DE
15301	systel GmbH	http://www.sys-tel.de	NULL	Sindelfingen	DE
15466	Dörken MKS-Systeme GmbH & Co. KG	http://www.doerken-mks.de	1980	Herdecke	DE
15824	CompAS GmbH	http://www.compas.de/	NULL	München	DE
15837	netCo GmbH		NULL	Hamburg	DE
15881	Norbert Zänker & Kollegen, Dolmetscher und Übersetzer	http://www.zaenker.de	NULL	Berlin	DE
15908	Dixeno GmbH	http://www.dixeno.de	2002	Paderborn	DE
15962	TLA TeleLearn-Akademie gGmbH	http://www.tla.de	NULL	Hamburg	DE
16065	Digatron Industrie-Elektronik GmbH	http://www.digatron.de	1968	Aachen	DE
16096	infolab GmbH	http://www.infolab.de	NULL	Erlangen	DE
16155	Schlasse GmbH Für Kommunikation	http://www.schlasse.de	1959	Erkrath	DE
16188	cantaloop GmbH	http://www.cantaloop.de	1994	Duisburg	DE
16268	G.W.P. Manufacturing Services AG	http://www.gwp-ag.de	2002	Teltow	DE
16644	WILAmed GmbH	http://www.wilamed.com	1997	Kammerstein	DE
16814	K12 Agentur für Kommunikation und Innovation GmbH	http://www.k-zwoelf.com	NULL	Düsseldorf	DE
16853	Wunder Personal-Dienstleistungen GmbH	http://www.wunder-personal.de	NULL	Lübbecke	DE
16919	Marché Restaurants Schweiz AG	http://www.marche-restaurants.ch/	NULL	Kemptthal	CH
17015	eMagnetix Online Marketing GmbH	http://www.emagnetix.at	2008	Bad Leonfelden	AT
17222	Augenblick GmbH	http://www.verkaufspunkt.ch	NULL	Zürich	CH
17290	Control Mechatronics GmbH	http://www.ctmt.de/	NULL	Nidderau	DE
17308	TraviAustria GmbH	www.traviaustria.com	1987	Wien	AT
17402	tma pure	http://www.tma-pure.de/	NULL	Bensheim	DE
17544	Brüggen Fahrzeugwerk & Service GmbH	http://www.brueggen-gmbh.de	2005	Lübtheen	DE
17823	Heusch GmbH & Co. KG	http://www.heusch.de	NULL	Aachen	DE
17987	Fritsch Elektronik GmbH	http://www.fritsch-gmbh.de/	NULL	Achern	DE
18033	SP Consulting GmbH	http://www.sp-con.de	1998	Ludwigshafen	DE
18799	Sandmeier Consulting GmbH	http://www.sandmeier-consulting.de	NULL	Oerlinghausen	DE
19040	september Strategie & Forschung GmbH	http://www.september-online.de	2008	Köln	DE
19095	Congrex Deutschland GmbH	http://www.congrex.de	2009	Berlin	DE
19128	Mahindra Satyam	www.techmahindra.com	NULL	Wiesbaden	DE
19172	Permed AG	http://www.permed.ch/	NULL	Zürich	CH
19206	JDM	http://www.jdmarketing.co.uk	NULL	London	GB
19248	ALATEX GmbH - Narrow Webbings	http://www.alatex.de	NULL	Emsdetten	DE
19301	Mary Kay Cosmetics		NULL	Berlin	DE
19489	Mehler Texnologies GmbH	http://www.mehler-texnologies.de/	NULL	Hückelhoven	DE
19708	Gustav Ramelow KG	http://www.ramelow.com/	1872	Elmshorn	DE
19751	elbformat content solutions GmbH	http://www.elbformat.de	NULL	Hamburg	DE
20153	Comelio GmbH		NULL	Berlin	DE
20213	Dextro Group Germany GmbH	http://www.dextrogroup.de	NULL	Darmstadt	DE
20343	Energetix GmbH & Co. KG	http://www.energetix.tv	NULL	Bingen	DE
20394	Schollmeier Autofunk e.K.	http://www.schollmeier.de/	1956	Mannheim	DE
20417	Mühlhäuser GmbH	http://www.muehlhaeuser.biz	NULL	Mönchengladbach	DE
20809	ime mobile solutions GmbH	http://www.ime.de	NULL	Neunkirchen	DE
20864	Reusch Rechtsanwälte	http://www.reuschlaw.de	NULL	Berlin	DE
20973	ASI DataMyte GmbH	http://www.asidatamyte.com	NULL	Lübeck	DE
21596	WestfalenBahn GmbH	http://www.westfalenbahn.de	2005	Bielefeld	DE
21909	Klopotek AG		NULL	Berlin	DE
22033	Liebetrau Listservice GmbH	http://www.liebetrau-listservice.de	2005	Köln	DE
22143	tacticx GmbH	https://www.tacticx.de	1997	Geldern	DE
22160	Reese GmbH	http://www.reese-gmbh.de/	NULL	Braunschweig	DE
22191	comm.ag Communication Agency GmbH	www.comm.ag	NULL	Innsbruck	AT
22246	GFB EDV Consulting und Services GmbH	http://www.gfb-consulting.de	1997	Oberursel	DE
22323	WEW DISPLAY DESIGN GMBH	http://www.wew-display.de	NULL	Pinneberg	DE
22457	Moosmann GmbH & Co. KG	http://www.moosmann.de/	1949	Ravensburg	DE
22728	CONACTIVE GmbH & Co KG	http://www.conactive.de	NULL	Deggendorf	DE
23023	JoKo GmbH	http://www.joko.de/	NULL	Siegen	DE
23070	EMC Test NRW GmbH	http://www.emc-test.de	NULL	Dortmund	DE
23324	Schwindt CAD/CAM-Technologie GmbH	http://www.schwindt.eu	1993	Coburg	DE
23552	VMT Vertriebs+Management-Training	http://www.vmt-training.de	1993	Staufenberg	DE
23559	sbc soptim business consult GmbH	http://www.soptimbc.de	NULL	Essen	DE
23730	Niederberger Gruppe	http://www.niederberger-gruppe.de	1924	Köln (Verwaltung)	DE
23858	ZOLL Medical Deutschland GmbH	www.zoll.com/de	1999	Köln	DE
24054	OLIGO Lichttechnik GmbH	http://www.oligo.de/	NULL	Hennef	DE
24678	itl Institut für technische Literatur GmbH	http://www.itl.at	1991	Wien	AT
24798	Consolutions GmbH & Co. KG	http://www.consolutions.de	1999	Traunstein	DE
24862	DigiOnline GmbH	http://www.digionline.de	1995	Köln	DE
25645	epublica GmbH	http://www.epublica.de	NULL	Hamburg	DE
25650	UBS Deutschland AG	http://www.ubs.com/	NULL	Frankfurt	DE
25651	DZ BANK AG	http://www.impressum.dzbank.de	NULL	Frankfurt am Main	DE
25659	Scholz & Friends Brand Affairs GmbH	http://www.s-f.com/	NULL	Hamburg	DE
25669	Lycos Europe GmbH	http://www.lycos.de/	NULL	Gütersloh	DE
25671	YOC AG	http://www.yoc.com	2000	Berlin	DE
25680	Google Germany GmbH	http://www.google.de	1998	Hamburg	DE
25713	Scholz & Friends Berlin	http://www.s-f.com	NULL	Berlin	DE
25718	forium GmbH	http://www.forium.de	NULL	Berlin	DE
25719	Bain & Company	www.bain.de	1973	München	DE
25723	Adconion Media Group	http://www.adconion.com	2008	München	DE
25725	QSC AG	http://www.qsc.de	NULL	Köln	DE
25737	Win Race Pferderennen Vermarktungs GmbH	http://www.winrace.de	NULL	Hamburg	DE
25741	Bundeswehr	http://www.bundeswehrkarriere.de	1956	Berlin	DE
25759	T-Systems Schweiz AG	http://www.t-systems.ch	1964	Zollikofen	CH
25763	Pressebüro Gebhardt-Seele	http://www.gebhardt-seele.de	NULL	München	DE
25796	Ponton Consulting GmbH		NULL	Hamburg	DE
25810	Ogilvy & Mather	http://www.ogilvy.com/	NULL	Frankfurt am Main	DE
25821	CoreMedia AG	https://www.coremedia.com/de/karriere	1996	Hamburg	DE
25838	Bankhaus Lampe KG	http://www.bankhaus-lampe.de	NULL	Düsseldorf	DE
25860	ZDF	www.zdf.de	1961	Mainz	DE
25862	ARD		1950	Berlin	DE
25888	HJG Unternehmensberatungs GmbH	http://www.hjg-gmbh.com	1987	Kirchheim bei München	DE
25890	HWF Hamburgische Gesellschaft für Wirtschaftsförderung mbH	http://www.hwf-hamburg.de	NULL	Hamburg	DE
25948	Accenture	http://www.accenture.de	NULL	Kronberg im Taunus	DE
25959	Tribal DDB	http://www.tribalddb.de/	NULL	Hamburg	DE
25987	erento GmbH	http://www.erento.com	2003	Berlin	DE
25992	Helm AG	http://www.helmag.ch	NULL	Schöftland	CH
26011	Interone Worldwide GmbH	http://www.interone.de/	NULL	Köln	DE
26015	Novedia AG	http://www.novedia.de	NULL	Berlin	DE
26021	NorCom AG	http://www.norcom.de	1989	München	DE
26082	Jung von Matt	www.jvm.com	1991	Hamburg	DE
26129	Tomorrow Focus AG	http://www.tomorrow-focus.de	2000	München	DE
26136	eBay	http://www.ebay.de/	NULL	Berlin	DE
26158	BANKINGCLUB GmbH	http://www.bankingclub.de	2005	Köln	DE
26165	Otto Group	http://www.ottogroup.com/	1949	Hamburg	DE
26175	Excelsior Hotel Ernst	http://www.excelsiorhotelernst.com	1863	Köln	DE
26176	Mettler Toledo	http://www.mt.com	NULL	Greifensee	CH
26182	ETHALON GmbH	http://www.ethalon.de	NULL	Hamburg	DE
26183	Otto (GmbH & Co KG)	http://www.otto.de/jobs	1949	Hamburg	DE
26211	Xsite GmbH	http://www.xsite.de	1999	Düsseldorf	DE
26214	Bundesdruckerei GmbH	https://www.bundesdruckerei.de	NULL	Berlin	DE
26215	Deutscher Bundestag		NULL	Berlin	DE
26217	msg	www.msg.group	1980	Ismaning/München	DE
26240	mediafinanz AG	http://www.mediafinanz.de	2000	Osnabrück	DE
26247	artegic AG	http://www.artegic.com	2005	Bonn	DE
26252	azionare GmbH	http://www.azionare.de	2002	Bautzen.................. Hamburg, München	DE
26275	BCC		NULL	Poznań	DE
26311	Condor Flugdienst GmbH	http://www.condor.com	1956	Frankfurt	DE
26320	SITA Deutschland GmbH	http://www.sita-deutschland.de	NULL	Köln	DE
26321	AT&T	http://www.att.com/	NULL	Atlanta	US
26323	TU Dresden	http://www.tu-dresden.de/	NULL	Dresden	DE
26326	innoQ Deutschland GmbH	http://www.innoq.com	NULL	Monheim/Rhein	DE
26333	11880 Internet Services AG	www.11880.com	1996	Essen	DE
26343	Roche in Deutschland	http://www.roche.de	NULL	Mannheim / Grenzach-Wyhlen	DE
26349	Mass Response Service GmbH	http://www.massresponse.com	2002	Wien	AT
26357	DXC Technology	www.dxc.technology/de	2017	Böblingen	DE
26361	ORF		NULL	Wien	AT
26384	SPV Solutions, Products, Visions AG	http://www.myspv.com	1983	München	DE
26400	Volkswagen AG	www.volkswagen-karriere.de	1937	Wolfsburg	DE
26419	janolaw AG	http://www.janolaw.de	NULL	Sulzbach	DE
26455	T-Systems Multimedia Solutions GmbH	http://www.t-systems-mms.com	1995	Dresden	DE
26472	Gruner + Jahr GmbH & Co KG	http://www.guj.de	1965	Hamburg	DE
26477	LEONI AG	http://www.leoni.com	1917	Nürnberg	DE
26504	Retailo AG	http://www.retailo.de	NULL	Köln	DE
26517	Oracle	http://www.oracle.com/de	1977	München	DE
26540	Tele Columbus GmbH	http://www.telecolumbus.de	NULL	Berlin	DE
26572	Basler Kantonalbank	http://www.bkb.ch	1899	Basel	CH
26645	BridgingIT GmbH	www.bridging-it.de	NULL	Mannheim	DE
26656	Neuhaus Partners GmbH	http://www.neuhauspartners.com/	NULL	Hamburg	DE
26677	ADAC	https://karriere.adac.de/	1903	München	DE
26688	myToys.de GmbH	https://mytoysgroup.jobs	1999	Berlin	DE
26689	deal united GmbH	www.paybyshopping.com	NULL	München	DE
26691	Comfone AG	http://www.comfone.com	1997	Bern 22	CH
26698	netpoint GmbH	http://www.netpoint.de	1993	Mönchengladbach	DE
26752	McDonald's Deutschland	www.mcdonalds.de	NULL	München	DE
26753	argonauten G2	http://www.argonauteng2.de/	NULL	Berlin	DE
26756	IBM Deutschland Entwicklung GmbH	http://www.ibm.com/	NULL	Böblingen	DE
26762	Univention GmbH	http://www.univention.de	2002	Bremen	DE
26790	billiton internet services GmbH	http://www.billiton.de/	NULL	Siegen	DE
26799	e-Spirit AG	www.e-Spirit.com	1999	Dortmund	DE
26813	United Internet Media AG	http://www.united-internet-media.de/	2006	Karlsruhe	DE
26820	Valentins GmbH	http://www.valentins.de/	NULL	Mörfelden-Walldorf	DE
26862	Merten GmbH	http://www.merten.de/	NULL	Wiehl	DE
26870	Gourmondo GmbH	http://www.gourmondo.de	NULL	München	DE
26889	Hüthig GmbH	www.huethig.de	NULL	Heidelberg	DE
26890	Frankfurter Rundschau		NULL	Frankfurt	DE
26919	intelligent views gmbh	http://www.i-views.com	1997	Darmstadt	DE
26924	McCann Erickson GmbH	http://www.mccann.de/	NULL	Düsseldorf	DE
26928	Airpas Aviation AG	http://www.airpas.com	2002	Braunschweig	DE
26930	EDS		1979	Cordoba	AR
26941	VSP Financial Services AG	www.vsp.ag	NULL	Wiesbaden	DE
26950	The Boston Consulting Group	http://www.bcg.de	1963	München	DE
26968	radio ffn	http://www.ffn.de/	NULL	Hannover	DE
26991	Premiere Fernsehen GmbH & Co. KG	http://www.premiere.de/	NULL	Unterföhring	DE
27010	tesa SE	http://www.tesa.de	2001	Norderstedt	DE
27031	Ticket Online Software GmbH	http://www.ticketonline.info/	NULL	Hamburg	DE
27060	Avantgarde Gesellschaft für Kommunikation mbH	http://www.avantgarde.de	1985	München	DE
27072	Xerox		NULL	Neuss	DE
27080	Lufthansa Flight Training GmbH	http://www.lufthansa-flight-training.com/	NULL	Frankfurt	DE
27088	Stadtverwaltung Böblingen	http://www.boeblingen.de/	NULL	Böblingen	DE
27089	DAS STUDIO Torsten Hegner GmbH	http://www.das-studio.de	NULL	Neu-Isenburg	DE
27096	HA Hessen Agentur GmbH	http://www.hessen-agentur.de	NULL	Wiesbaden	DE
27100	Aquila Capital	http://www.aquila-capital.de	2001	Hamburg	DE
27107	abas Software AG	http://www.abas-erp.com	1980	Karlsruhe	DE
27149	NAVIGON AG	http://www.navigon.com/	NULL	Würzburg	DE
27151	parameta Projektberatung GmbH & Co. KG	http://www.parameta.de/	NULL	Erding	DE
27168	alogis AG	http://www.alogis.com	1998	Berlin	DE
27169	PMC		NULL	München	DE
27170	NetCologne GmbH	http://www.NetCologne.koeln	1994	Köln	DE
27199	Avago Technologies	http://www.avagotech.com/	NULL	München	DE
27200	Agilent Technologies		NULL	Waldbronn	DE
27206	360 Treasury Systems AG	http://www.360t.com	NULL	Frankfurt am Main	DE
27218	subreport Verlag Schawe GmbH	http://www.subreport.de	1918	Köln	DE
27219	Welt der Wunder GmbH	http://www.weltderwunder.de/	NULL	München	DE
27232	TANNER AG	www.tanner.de/impressum	NULL	Lindau	DE
27266	Sportnex GmbH	http://www.sportnex.de/	NULL	München	DE
27295	ZMM Zeitmanager München GmbH	http://www.zmm.de/	NULL	München	DE
27300	BMW Group	www.bmwgroup.jobs	NULL	München	DE
27309	SOFTWERK GmbH	http://www.softwerk.de/	NULL	Fürth	DE
27311	fischerAppelt	http://www.fischerappelt.de	1986	Hamburg	DE
27320	Hammer AG	http://www.hammer.ag	NULL	München	DE
27325	IVU Traffic Technologies AG	http://www.ivu.de	1976	Berlin	DE
27353	Medienwirtschaft Verlags GmbH	http://www.medienwirtschaft.at	NULL	Wien	AT
27358	PTV GROUP	http://www.ptvgroup.com	NULL	Karlsruhe	DE
27362	Holtzbrinck Publishing Group	http://www.karriere.holtzbrinck.com	1948	Stuttgart	DE
27377	Berendsohn AG	http://www.berendsohn.com	1948	Hamburg	DE
27390	Honeywell	www.honeywell.com	1885	Offenbach	DE
27425	Horváth & Partners Management Consultants	http://www.horvath-partners.com	1981	Stuttgart	DE
27432	AMX GmbH	http://www.amx.de	NULL	Wendlingen	DE
27471	admatec GmbH	http://www.admatec.de	1996	Hamburg	DE
27503	Alpen-Adria-Universität Klagenfurt	http://www.uni-klu.ac.at/	NULL	Klagenfurt	AT
27533	Coop	http://www.coop.ch	1890	Basel	CH
27550	Grundy UFA TV Produktions GmbH	www.ufa-serialdrama.de	1991	Potsdam	DE
27556	BBDO Consulting		NULL	Madrid	ES
27560	geiger BDT GmbH	http://www.geiger-bdt.de	1978	Bergisch Gladbach	DE
27562	OTRS AG	http://www.otrs.com	NULL	Oberursel	DE
27587	ito consult GmbH	http://www.ito-consult.de	1996	Dresden	DE
27597	Deutsches Rotes Kreuz	http://www.drk.de/	NULL	Berlin	DE
27608	R+V Versicherung	www.jobs.ruv.de	NULL	Wiesbaden	DE
27616	Landwirtschaftliche Rentenbank	www.rentenbank.de	1949	Frankfurt am Main	DE
27620	Native Instruments GmbH	http://www.native-instruments.com	NULL	Berlin	DE
27621	DIAMOS AG	http://www.diamos.com	NULL	Sulzbach	DE
27629	Sigma-Aldrich Chemie GmbH	http://www.sigma-aldrich.com/	NULL	Taufkirchen	DE
27651	T-Systems Enterprise Services GmbH		NULL	Darmstadt	DE
27653	Clariant	http://www.clariant.com	1995	Muttenz	CH
27669	Fork Unstable Media GmbH	http://www.fork.de	NULL	Hamburg	DE
27686	Optima	http://www.optima-toner.ru	2002	Moscow	RU
27691	Danaher Motion	http://www.danahermotion.com/	NULL	Düsseldorf	US
27704	toplink GmbH	http://www.toplink.de	1995	Darmstadt	DE
27723	Atos	http://www.atos.net/deutschland	NULL	Essen	DE
27760	Sparkasse		NULL	P-Seminar Wasserburg	DE
27762	BAUR Versand	www.baur.de	1925	Burgkunstadt	DE
27773	INFORA GmbH	http://www.infora.de	1980	Köln	DE
27788	alstria office REIT-AG	www.alstria.de	2006	Hamburg	DE
27794	Duale Hochschule Baden-Württemberg	www.dhbw.de	2009	Stuttgart	DE
27795	WITTENSTEIN SE	http://www.wittenstein.de	NULL	Igersheim	DE
27845	Epigenomics AG	http://www.epigenomics.com	NULL	Berlin	DE
27876	Amadeus FiRe AG – Zeitarbeit, Personalvermittlung, Interim Management	http://www.amadeus-fire.de	1986	Frankfurt am Main	DE
27898	ONLINE USV-Systeme AG	http://www.online-usv.de	NULL	Grünwald	DE
27969	Fujitsu Services GmbH	http://www.fujitsu.com/	NULL	Frankfurt am Main	DE
27975	GLG	www.GLG.de	1998	München	DE
27980	Marks & Spencer	http://www.marksandspencer.com.tr/	NULL	İstanbul	TR
28002	ICS	http://www.ics.cat/	NULL	Barcelona	ES
28010	ORGA GmbH	http://www.orga.de	NULL	Karlsruhe	DE
28052	Virtual Identity AG	http://www.virtual-identity.com	NULL	Freiburg	DE
28073	Sophos GmbH	http://www.sophos.de	1985	Wiesbaden	DE
28076	Telis Finanz AG	http://www.telis-finanz.de	NULL	Regensburg	DE
28084	LEWIS Communications GmbH	http://www.teamlewis.com/de	NULL	München	DE
28085	Bell Microproducts GmbH	http://www.bellmicro.eu/de	NULL	Neubiberg	DE
28095	Xerox GmbH	http://www.xerox.de	NULL	Neuss	DE
28117	MINISTRY GROUP	http://www.ministrygroup.de	1999	Hamburg	DE
28123	JobScout24 GmbH	http://www.jobscout24.de	1998	München	DE
