300214483	ACP IT Solutions GmbH	www.acp.at	1975	Salzburg	AT
300214693	GE Jenbacher GmbH	www.jenbacher.com	2010	Jenbach	AT
300216834	QGate Innovations GmbH	www.qgate.com	2010	Wien	AT
300217153	S&T Technologies GmbH		2010	Linz	AT
300218500	Messezentrum Salzburg GmbH	www.messezentrum-salzburg.at	1973	Salzburg	AT
300218724	Hoval Gesellschaft m.b.H.	www.hoval.at	1939	Marchtrenk	AT
300219359	M. Kaindl KG	www.kaindl.com	1926	Wals	AT
300219519	Atos IT Solutions and Services GmbH	at.atos.net	2011	Wien	AT
300220955	courseticket GmbH	www.courseticket.com	2011	Wien	AT
300221861	datenpol gmbh	www.datenpol.at	2011	Linz	AT
300225531	Orbico Beauty GmbH	www.orbico.at	2011	Brunn am Gebirge	AT
300225745	ACP IT Solutions GmbH	www.acp.at	1980	Innsbruck	AT
300226547	Fischer GmbH	www.tischlerei-fischer.at	2011	Göming	AT
300226720	Ciuvo GmbH	www.ciuvo.com	2011	Wien	AT
300227864	Goldbach Interactive Austria GmbH		2011	Wien	AT
300228533	LIEBHERR-HAUSGERÄTE LIENZ GMBH	www.liebherr.com	1980	Lienz	AT
300228657	LIEBHERR-WERK TELFS GMBH	www.liebherr.com	1976	Telfs	AT
300229000	CIM GmbH		2011	Purkersdorf	AT
300229088	B.S.C.S. Bau GmbH	www.bscs-bau.at	2011	Wien	AT
300230148	Mood Media GmbH		2011	Enns	AT
300237765	Siemens Aktiengesellschaft Österreich	www.siemens.at	1879	Wien	AT
300241986	Wittur GmbH	www.wittur.at	2000	Scheibbs	AT
300242729	Energie Steiermark Technik GmbH	www.selectstrom.at, www.e-steiermark.com	2000	Graz	AT
300250425	Bezirksblätter Burgenland Verlag GmbH	www.meinbezirk.at/burgenland	2000	Eisenstadt	AT
300251436	ABB AG	www.abb.at	1910	Wien	AT
300251605	L'Occitane GmbH	www.loccitane.at	1994	Villach	AT
300259462	MMS Communications Austria GmbH	www.publicis.at	1970	Wien	AT
300260127	Kuratorium Wiener Pensionisten-Wohnhäuser	www.pensionistenklubs.at, www.haeuser-zum-leben.com	1960	Wien	AT
300262029	Habich GmbH	www.habich.com	1846	Leiben	AT
300265501	GRZ IT Center GmbH	www.grz.at	1970	Linz	AT
300270568	STRABAG Property and Facility Services GmbH	www.strabag-pfs.at	1970	Wien	AT
300299906	Rohrdorfer Baustoffe Austria GmbH	www.rohrdorfer.at	1880	Langenzersdorf	AT
300306362	GIG Karasek GmbH	www.gigkarasek.com	1974	Gloggnitz	AT
300310256	EBNER Industrieofenbau GmbH	www.ebner.cc	1948	Leonding	AT
300310767	Wabion GmbH		2011	Wien	AT
300311885	STI-Consulting GmbH		2011	Wien	AT
300314832	LUX Tower GmbH		2011	St. Georgen an der Gusen	AT
300315021	CLAAS Global Sales GmbH	www.claas.at	2006	Spillern	AT
300315282	ipcenter.at GmbH	www.ipcenter.at	2011	Wien	AT
300316035	Wolf GmbH		2011	Klaus	AT
300319365	Theodor Magrutsch	www.salzburginfo.at/bristol	1980	Salzburg	AT
300323856	Cyberport GmbH	www.cyberport.at	1998	Wien	AT
300330156	Dyrup GmbH	www.dyrup.at	1983	Wien	AT
300339637	Kimberly-Clark GmbH	www.hakle.at	1982	Wien	AT
300348593	Both Interact GmbH	www.both-interact.com	2012	Graz	AT
300348991	AGILOX Services GmbH	www.intrest.at	2012	Vorchdorf	AT
300358624	HRS Destination Solutions Austria GmbH	www.tiscover.com	2000	Innsbruck	AT
300362114	Futura GmbH	futura-comm.at	2012	Wien	AT
300362585	Patronus GmbH	https://www.facebook.com/patronus.at, www.patronus.at	2012	Schwechat	AT
300362937	MYRA Capital GmbH in Liqu.	www.myracapital.com	2012	Salzburg	AT
300362997	ZEIGER GmbH		2012	Wien	AT
300365352	Helmaxx GmbH		2012	Salzburg	AT
300366452	NetHotels GmbH	www.nethotels.com	1995	Wien	AT
300367540	InTime Media Services GmbH		2009	Wien	AT
300367714	NICAPUR Supplements GmbH & Co KG	www.nicapur.at	2008	Salzburg	AT
300368615	DIMOCO Europe GmbH	www.dimoco.at	2000	Brunn am Gebirge	AT
300369157	Netzeffekt GmbH		2012	Wien	AT
300369388	KnowledgeFox GmbH	www.knowledgefox.net, www.knowledgepulse.com	2012	Wien	AT
300369812	CodeFlügel GmbH	www.codefluegel.com	2012	Graz	AT
300369947	TÜV NORD Austria GmbH	www.tuv-nord.com/at	2012	Wien	AT
300370051	Fifteen Seconds GmbH	fifteenseconds.co	2012	Graz	AT
300371108	ARAG SE		2011	Wien	AT
300372946	Flux Consulting GmbH		2012	Wien	AT
300374374	SAG Business Improvement GmbH	www.sag.at	2012	Lend	AT
300376159	Bank für Tirol und Vorarlberg Aktiengesellschaft	www.btv.at	1904	Innsbruck	AT
300377319	Gemü GmbH	www.gemue.at	2000	Brunn am Gebirge	AT
300377951	mWS myWorld Solutions AG	www.lyoness.com	2012	Graz	AT
300378202	Scheer Austria GmbH	www.scheer-group.at, www.scheer-management.com	2012	Wien	AT
300379558	CONDA AG	www.conda.at	2012	Wien	AT
300379603	Limes Security GmbH	www.limessecurity.com	2012	Hagenberg im Mühlkreis	AT
300380021	HAKOM Solutions GmbH	www.hakom.at	2012	Wien	AT
300381834	uld-SCS urban living design gmbh	www.boconcept.com	2013	Vösendorf	AT
300382777	Ivoclar Vivadent Manufacturing GmbH	www.ivoclarvivadent.com	1966	Bürs	AT
300385534	RedLink GmbH		2013	Salzburg	AT
300385943	WINGAS GmbH	www.wingas.com	2012	Wien	AT
300390689	Wolford Aktiengesellschaft	www.wolford.com	1946	Bregenz	AT
300390820	Röfix AG	www.roefix.com	1980	Röthis	AT
300391026	KELAG Wärme GmbH	www.kelagwaerme.at	1967	Villach	AT
300392565	Lindpointner Torsysteme GmbH	www.lindpointner.com	2000	Buchkirchen	AT
300392930	Top Service GmbH		2013	Salzburg	AT
300396699	Jugend am Werk Steiermark GmbH	www.hilfswerk-steiermark.at	2000	Graz	AT
300397358	EDUCATION GROUP GmbH	www.edugroup.at	2000	Linz	AT
300398258	ETM GmbH	www.et-m.at	2013	Perg	AT
300399012	Intercall24 Callcenter GmbH		2013	Wien	AT
300403270	COMFORT Austria GmbH		2013	Wien	AT
300403532	SCHENKER & CO AG	www.schenker.at	1872	Wien	AT
300405189	WBS TRAINING AG	www.wbstraining.at	2013	Wien	AT
300406001	finikounda GmbH	http://www.funknetz.at	2000	Wien	AT
300409792	Testo Industrial Services GmbH	www.testotis.at	2013	Wien	AT
300410327	LATZER ASSOCIATES GROUP GMBH		2013	Salzburg	AT
300410940	Ivoclar Vivadent GmbH	www.ivoclarvivadent.at	2014	Wien	AT
300411287	KELAG-Kärntner Elektrizitäts-Aktiengesellschaft	www.kelag.at	1922	Klagenfurt	AT
300412607	Moser GmbH		2014	Gaflenz	AT
300412833	myAbility Social Enterprise GmbH		2014	Wien	AT
300417685	Cegeka Austria GmbH	www.cegeka.at	2000	Wien	AT
300419329	KOMET GROUP GmbH	www.kompetgroup.com	1952	Innsbruck	AT
300420161	Wirtschaftsförderungsinstitut der Wirtschaftskammer Österreich	www.wifi.at	1945	Wien	AT
300423691	Avocodo GmbH	www.avocodo.com	1999	Linz	AT
300425360	bx Alpha AG in Liquidation	www.baumax.com, www.baumax.at	1918	Wien	AT
300429388	Semperit Technische Produkte Gesellschaft m.b.H.	www.semperflex.com, www.semperitgroup.com	1982	Wien	AT
300438607	Probst GmbH	www.probst-dach.at	2014	Pischelsdorf am Engelbach	AT
300440541	bitsfabrik GmbH	www.bitsfabrik.com	2014	Wien	AT
300444326	Great Sales Force GmbH	www.greatsalesforce.com	2014	Baden bei Wien	AT
300446270	IMS Nanofabrication GmbH	www.ims.co.at	2001	Wien	AT
300448372	ArAn Holding GmbH		2014	Wien	AT
300448822	plusgrad GmbH	www.a-commerce.at	2014	Brunn am Gebirge	AT
300451352	Zetes Austria GmbH	www.zetes.at	2010	Perchtoldsdorf	AT
300452582	Bollenberger & Bollenberger Steuerberatungs GmbH		2014	Wr. Neustadt	AT
300456143	Gepardec IT Services GmbH		2014	Wien	AT
300457272	Salzburger Flughafen GmbH	www.salzburg-airport.com	1939	Salzburg	AT
300457905	Lovely Systems GmbH	www.lovelysystems.com	2001	Dornbirn	AT
300459361	Schütz Marketing Services GmbH		2014	Wien	AT
300461842	Reinercon GmbH	www.reinercon.com	2015	Wien	AT
300463177	BTS GmbH		2014	Wien	AT
300466106	IMMOVATIV GmbH		2015	Tulln	AT
300467192	TeamEcho GmbH	www.teamecho.at	2015	Linz	AT
300468738	Bundesbeschaffung GmbH	www.bbg.gv.at	2001	Wien	AT
300470527	KEJOB Event-, Promotion- & Gastropersonal GmbH	https://www.kejob.at	2015	Wien	AT
300472945	BEKO Engineering & Informatik GmbH & Co KG	www.beko.at	1966	Nöhagen	AT
300474062	ENCOM GmbH		2015	Velden am Wörther See	AT
300476627	Codico GmbH	www.codico.com	1978	Perchtoldsdorf	AT
300487272	RAUMHOCH GmbH		2015	Marchtrenk	AT
300488656	corner4 Information Technology GmbH		2015	Traun	AT
300493478	Project Managers PM GmbH	projectmanagers.at	2016	Hohe Wand	AT
300495228	Polytech Domilens GmbH	www.polytech.at	1989	Wien	AT
300495382	Blumatix Consulting GmbH		2016	Salzburg	AT
300498826	Mars Austria OG	www.mars.com	1966	Breitenbrunn	AT
300501692	PETRI KONFERENZTECHNIK GmbH		2016	Korneuburg	AT
300505876	Lischka GmbH		2016	Fehring	AT
300507448	GE Energy Power Conversion GmbH		2013	Wien	AT
300507865	NESPRESSO ÖSTERREICH GMBH & Co OHG	www.nespresso.com	1999	Wien	AT
300512161	YUMMY Publishing GmbH		2016	Dornbirn	AT
300513623	Grissemann GmbH		2016	Kappl	AT
300514903	mquadr.at software engineering & consulting GmbH	www.mquadr.at	2001	Wien	AT
300517583	Siemens Industry Software GmbH	www.siemens.com/plm	2001	Linz	AT
300521291	Moser GmbH		1979	Dornbirn	AT
300524870	netcom GmbH		2017	Dornbirn	AT
300526473	INMED GmbH		2017	Baden bei Wien	AT
300526492	CO.RE GmbH		2017	Regau	AT
300526582	Hörmann KG		2017	Ardning	AT
300528997	Forstner Maschinenbau GmbH	www.forstnercoil.at	1992	Feldkirch	AT
300534891	ACP X-tech GmbH		2017	Strasshof	AT
300536373	TalentChamp Consulting GmbH		2017	Wien	AT
300536468	Moser Vermögensverwaltung GmbH	www.cccom.at	2001	Grambach	AT
300536569	Maier GmbH		2017	Höchst	AT
300540510	Internorm International GmbH	www.internorm.com	2001	Traun	AT
300543337	Bartenbach GmbH	www.bartenbach.com	1956	Aldrans	AT
300544173	Probst GmbH	http://www.probst-print.at	2001	Ebreichsdorf	AT
300544843	DIG GmbH	www.dig.at	2001	Linz	AT
300579823	XiTrust Secure Technologies GmbH	www.xitrust.com	2002	Graz	AT
300592032	Wels Strom GmbH	www.welsstrom.at, www.eww.at	2002	Wels	AT
300592487	ACP Business Solutions GmbH	www.acp.at	2002	Klagenfurt	AT
300593878	Elitec Elektrotechnik Handelsgesellschaft m.b.H.	www.elitec.at	1986	Innsbruck	AT
300605099	OMV Gas Marketing & Trading GmbH	www.omv-gas.com	2002	Wien	AT
300605123	Österreichische Agentur für Gesundheit und Ernährungssicherheit GmbH	www.ages.at	2002	Wien	AT
300614575	SIS Informatik GmbH	www.sisworld.com	1984	Wien	AT
300615796	MS Design GmbH	www.ms-design.com	1985	Roppen	AT
300618444	Werner Baldauf		1972	Sulzberg	AT
300626459	E-Quadrat communications GmbH	www.e-2.at	2002	Wien	AT
300636425	Calvatis GmbH	www.calvatis.com	2002	Wels	AT
300637373	STRABAG Real Estate GmbH	www.raiffeisenevolution.com	2002	Wien	AT
300638058	siconnex customized solutions GmbH	www.siconnex.com	2002	Hof bei Salzburg	AT
300648792	pixelpoint multimedia werbe gmbh	www.pixelpoint.at	2002	Klagenfurt	AT
300659083	Gastberger Hotelbetriebe Gesellschaft m.b.H. & Co. KG	http://www.scalaria.com	1967	St. Wolfgang	AT
300662306	ESA ELEKTRO AUTOMATION GMBH	www.esa-at.at	2002	Viehdorf	AT
300666745	HASLINGER / NAGELE & PARTNER RECHTSANWÄLTE GMBH	http://www.haslinger-nagele.com	1991	Linz	AT
300669769	Berndorf Sondermaschinenbau Gesellschaft m.b.H.	www.berndorf-bsg.at	1988	Berndorf	AT
300678117	Bernegger GmbH	www.bernegger.at	1976	Molln	AT
300682684	Ernst Klett Verlag GmbH		2003	Wien	AT
300684581	mac messe- und ausstellungscenter Service GmbH	www.mac-messeexperten.at	2002	Wien	AT
300689333	Brunner GmbH	www.brunner-dach.at	2003	St. Andrä im Lavanttal	AT
300694622	OMV Gas & Power GmbH	www.omv.com	2003	Wien	AT
300699688	JAF International Services GmbH	www.jaf-group.com	2003	Stockerau	AT
300707101	GTech Automatisierungstechnik GmbH	www.vordenker.at	2003	Ried im Traunkreis	AT
300711723	Skinfit International GmbH	www.skinfit.eu	1997	Koblach	AT
300717282	ALD Automotive Fuhrparkmanagement und Leasing GmbH	www.aldautomotive.at	2003	Wien	AT
300729352	Otto GmbH	www.ottoversand.at	2003	Graz	AT
300732224	Lutz-Jesco GmbH	http://www.lutz-jesco.at	2003	Leobersdorf	AT
300735784	Bilfinger Chemserv GmbH	www.chemserv.at	1993	Linz	AT
300744211	Let's Print Holding AG	www.leykamletsprint.com	2003	Neudörfl an der Leitha	AT
300748048	mWA myWorld Austria GmbH	www.lyoness.com	2003	Graz	AT
300748725	mediamid digital services GmbH	www.mediamid.com	2003	Wien	AT
300748774	optigrün international AG		1999	Wien	AT
300750309	Styria Digital Marketplaces GmbH		2003	Graz	AT
300769700	INVARIS Vermögensverwaltung GmbH	www.invaris.com	1986	Hornstein	AT
300771540	Beckman Coulter GmbH	www.beckman.com	1987	Wien	AT
300774713	ITSDONE Services GmbH	www.itsdone.at	2003	Wien	AT
300777815	WWEDU World Wide Education GmbH in Liquidation	www.wwedu.com	2003	Wels	AT
300778078	Rudolfinerhaus Privatklinik GmbH	www.rudolfinerhaus.at	2003	Wien	AT
300790362	Sapic KG		2003	Wien	AT
300793101	Schauer Planung - Energie - Service GmbH	www.p-e-s.at	2003	Wien	AT
300802753	RECOM Power GmbH	www.recom-international.com	2003	Gmunden	AT
300828584	Arvato Logistics Services GmbH	www.arvato.at	2004	Wien	AT
300842916	Tourismusverband "Kitzbühel Tourismus"	www.kitzbuehel.com	1960	Kitzbühel	AT
300848660	Komptech GmbH	www.komptech.com	1987	Frohnleiten	AT
300853665	New Design University Privatuniversität GesmbH		2004	St. Pölten	AT
300865503	Druckerei Mittermüller GmbH	www.mittermueller.at	2004	Rohr im Kremstal	AT
300870263	KNG-Kärnten Netz GmbH	www.kaerntennetz.at	2004	Klagenfurt	AT
300886603	Franz Wurzer		1983	Fulpmes	AT
300887874	Russmedia Verlag GmbH	www.russmedia.com	1988	Schwarzach	AT
300904344	Mayer & Walketseder GmbH	www.hotelamadeus.at	2004	Salzburg	AT
300904500	TERRA Umwelttechnik GmbH	www.terra.cc	2004	Wien	AT
300905671	Neuroth AG	www.neuroth.at	1986	Wolfsberg im Schwarzautal	AT
300907490	Croma-Pharma GmbH	www.croma.at	1976	Leobendorf	AT
300923039	K2netsolutions consulting GmbH	www.k2netsolutions.com	2004	Wien	AT
300928541	igm Robotersysteme AG	www.igm.at	1967	Wr. Neudorf	AT
300929130	Ascendum Baumaschinen Österreich GmbH	www.ascendum.at	1986	Bergheim	AT
300930448	MDI Management Development GmbH	www.mdi-training.com	2004	Wien	AT
300943362	Focus Consulting GmbH	www.eibinger.at	1988	Seiersberg	AT
300957029	Sascha Wandl		1998	Wien	AT
300961570	PHOENIX CONTACT GmbH	www.phoenixcontact.at	1988	Wien	AT
300968278	MOTIONDATA Software GmbH	www.motiondata.at	1984	Seiersberg	AT
300978280	ee Vienna GmbH	www.energieeffizienz.com	1993	Wien	AT
300981284	Böckmann Fahrzeugwerke GmbH		1998	Rohrendorf	AT
300984275	Legrand Austria GmbH	www.legrand.at	1972	Wien	AT
300988578	Internorm Fenster GmbH	www.internorm.com	2001	Traun	AT
301003968	HETA ASSET RESOLUTION AG	www.heta-asset-resolution.com	1894	Klagenfurt	AT
301011771	Rudolf Müller		1971	Klosterneuburg	AT
301020251	SBS Software Gesellschaft m.b.H.	www.sbs.co.at	1988	Salzburg	AT
301031670	Hotel am Stephansplatz Betriebsgesellschaft m.b.H.	www.hotelamstephansplatz.com	1960	Wien	AT
301090437	FACC Operations GmbH	www.facc.com	1989	Ried im Innkreis	AT
301091518	DUP Compressors Trading GmbH	www.dupcompressors.com, www.dup-compressors.com	1989	Hohenems	AT
301093217	Agfa HealthCare Ges.m.b.H.	www.agfa.com	1989	Wien	AT
301110136	TÜV AUSTRIA AKADEMIE GMBH	www.tuv.at	1989	Wien	AT
301113176	Ocilion IPTV Technologies GmbH	www.ocilion.com	2004	Ried im Innkreis	AT
301115226	VIENNA INTERNATIONAL Hotelmanagement Aktiengesellschaft	www.viennahouse.com	1989	Wien	AT
301116307	LEASFINANZ GmbH	www.leasfinanz.at	1991	Wien	AT
301120122	Binder GmbH	www.bindergmbh.at	2004	Seckau	AT
301123910	Schüller GmbH	www.schueller-tulln.at	2004	Tulln	AT
301130316	BearingPoint Technology GmbH	www.infonova.com	1989	Unterpremstätten	AT
301134826	Fonds Soziales Wien	www.fsw.at	2004	Wien	AT
301153201	PORR Umwelttechnik GmbH	www.put.at	1989	Wien	AT
301155987	Viessmann Holzheiztechnik GmbH	www.viessmann.at	1979	Wolfurt	AT
301156725	SeneCura Holding West GmbH	www.gesundheit-pflege.at	1988	Wien	AT
301200320	COSTA CROCIERE S.P.A.	www.costa.it	1984	Linz	AT
301205113	Fellner Wratzfeld & Partner Rechtsanwälte GmbH	www.fwp.at	1995	Wien	AT
301210121	EUROLyser Diagnostica GmbH	www.eurolyser.com	2005	Salzburg	AT
301237751	ITSM Partner Consulting GmbH	www.itsmpartner.at	2005	Wien	AT
301239542	FONDA Interaktive Medien und Kommunikation GmbH	www.fonda.at	2005	Wien	AT
301244880	INDAT Modellbau Werkzeugbau Formenbau GmbH	www.ganzgenau.at, www.indat.at	1998	Rohrbach an der Gölsen	AT
301253592	FirmenABC Marketing GmbH	www.firmenabc.at	2005	Eugendorf	AT
301277497	Rhenus Logistics GmbH	www.rhenus.com	1991	Wien	AT
301278396	Sigibert Joham	www.tauchzentrum.at	1981	Harmannsdorf	AT
301297404	Skiliftgesellschaft Sölden-Hochsölden, Gesellschaft m.b.H. & Co. KG.	www.soelden.com	1961	Sölden	AT
301300190	Wiener Privatbank SE	www.wienerprivatbank.com	1985	Wien	AT
301300273	PORR Bau GmbH	www.porr.at	1989	Wien	AT
301325486	wunderman pxp GmbH	www.wundermanpxp.at	1991	Wien	AT
301343737	JIMT - GmbH	www.syscom.at	1991	St. Georgen am Steinfelde	AT
301346359	Tech Data AS Handelsgesellschaft m.b.H.	www.ts.avnet.com/at	1988	Wien	AT
301356023	Lang GmbH	www.handyshop.at	2005	St. Florian am Inn	AT
301362930	Schönherr Rechtsanwälte GmbH	www.schoenherr.eu	2005	Wien	AT
301378050	Günther Joiser GmbH	www.fliesenspezi.at	1998	Eugendorf	AT
301393815	Röhren- und Pumpenwerk Bauer Gesellschaft m.b.H.	www.bauer-at.com	1930	Voitsberg	AT
301438086	WAREMA Austria GmbH	www.warema.at	2005	Wals	AT
301438453	HELLA Sonnen- und Wetterschutztechnik GmbH	www.markisenwochen.at, www.hella.info	1990	Abfaltersbach	AT
301439357	Probst GmbH		2005	Weiz	AT
301440025	KPMG Austria GmbH Wirtschaftsprüfungs- und Steuerberatungsgesellschaft	www.kpmg.at	2005	Linz	AT
301449646	oe24 GmbH	antennesalzburg.oe24.at, www.wetter.at, www.facebook.com/society24, www.oe24.at	2005	Wien	AT
301451790	Johann Staggl	www.hirschen-imst.com	1989	Imst	AT
301457552	Pöyry Infra GmbH	www.poyry.at	1991	Salzburg	AT
301458621	Goldbach Austria GmbH	www.goldbachmedia.at	2005	Wien	AT
301459574	Romagna GmbH	www.forstnercoil.at	1992	Feldkirch	AT
301470501	Schlosshotel Kitzbühel GmbH	www.a-rosa.com	2005	Kitzbühel	AT
301471491	Goldbach Audience Austria GmbH	www.goldbachaudience.at	2005	Wien	AT
301494555	bz Wiener Bezirkszeitung GmbH	http://www.bezirkszeitung.at	1991	Wien	AT
301496191	Spörk Antriebssysteme GmbH	www.spoerk.at	1986	Kottingbrunn	AT
301500641	"DIE INSEL" - Gastronomiemanagement Gesellschaft m.b.H.		1992	Wien	AT
301504296	Ridi Leuchten GmbH	http://www.ridi.at	1992	Wien	AT
301512633	Alektum GmbH	www.alektum.com	2006	Wien	AT
301516290	Österreichischer Automobil-, Motorrad- und Touring Club (ÖAMTC)	www.oeamtc.at	1946	Wien	AT
301517207	SHT Haustechnik GmbH	www.baederparadies.at, www.sht-gruppe.at	1991	Perchtoldsdorf	AT
301527172	S4 Computer GmbH	www.s4computer.at	1992	Wals	AT
301530952	Johannes Kepler Universität Linz	www.oeh.jku.at, www.jku.at	1966	Linz	AT
301546529	Dynatrace Austria GmbH	www.dynatrace.com	1992	Linz	AT
301555491	Lagardère Travel Retail Austria Holding GmbH		2006	Wien - Flughafen	AT
301560020	SACO Shipping GmbH	www.sacoshipping.com	2006	Wien	AT
301576315	1A - Bodenprofi GmbH	www.1a-bodenprofi.at	2006	Villach	AT
301584541	ikp Wien GmbH	www.ikp.at	2006	Wien	AT
301601568	Huemer iT-Solution Ges.m.b.H.	www.huemer-it.com	2006	Wien	AT
301610549	CBRE GmbH	www.cbre.at	1991	Wien	AT
301616157	OMV Solutions GmbH	www.omv.com	1991	Wien	AT
301626086	BTS GmbH		2006	Klagenfurt	AT
301634197	Egon Haller KG	www.posthotel.cc	2006	Riezlern	AT
301662164	REA Elektronik GmbH		2006	Kremsmünster	AT
301668497	MFC Corporate Services GmbH	www.mfc-commodities.com	1993	Wien	AT
301670188	ACP IT Solutions GmbH	www.acp.at	1993	Wien	AT
301677972	Nokia Solutions and Networks Österreich GmbH	www.nokiasiemensnetworks.com	2006	Wien	AT
301683710	delfortgroup AG	www.delfortgroup.com	1981	Traun	AT
301690962	Bundesimmobiliengesellschaft m.b.H.	www.big.at	1992	Wien	AT
301706144	MACOM GmbH		2007	Mattersburg	AT
301708533	Walser GmbH	www.walser.tv	1990	Rankweil	AT
301721598	logi.cals GmbH	www.logicals.com	2007	St. Pölten	AT
301731381	Techdata Projektsteuerung und Projektmanagement im Bauwesen GmbH	www.techdata-berlin.de	2007	Stans	AT
301733507	Vorarlberger Baugenossenschaft Vereinigung zur Förderung der Bauunternehmer des Landes Vorarlberg registrierte Genossenschaft mit beschränkter Haftung	http://www.bauwest.at	1993	Innsbruck	AT
301736364	Meltwater News AT1 GmbH	www.meltwater.com	2007	Wien	AT
301738654	Niederösterreichische Kulturszene Betriebsgesellschaft m.b.H.	www.buehneimhof.at, www.festspielhaus.at	1993	St. Pölten	AT
301747866	Salzburg Digital GmbH	www.salzburg-digital.at	2007	Salzburg	AT
301757014	Teradata GmbH	www.teradata.com	2007	Wien	AT
301757816	Wolf GmbH		2002	Ludersdorf	AT
301766812	Assmann Electronic GmbH	www.assmann24.at	1993	Kalsdorf	AT
301794769	Digitalsunray Media GmbH	www.digitalsunray.com	2007	Wien	AT
