39252	330872347
39469	342524221
39469	314529694
39490	324371285
39490	325870330
39490	314349536
39512	318127982
39670	329567783
39782	333042427
39782	319314696
39782	300724528
39893	332164917
40027	315735761
40039	344229674
40039	330775037
40039	498717057
40060	341559839
40088	340998519
40088	506753115
40088	313354361
40088	340112093
40088	319190138
40088	332981190
40088	315100532
40315	315898726
40341	331632625
40367	315640102
40430	312547203
40479	313745041
40479	648573020
40567	332397152
40732	330149134
40755	343719642
40769	344451286
40795	551058550
40856	344513536
41119	320381460
41261	313369618
41292	331508916
41292	324413145
41292	332564918
41292	332761241
41368	327297891
41401	340440478
41598	314249611
41671	481606106
41751	300323856
41751	315588470
41762	343748237
41966	316603133
42183	315308234
42344	314475141
42532	332674493
42532	342828797
42702	321262263
42702	323587246
42766	331834739
42796	506688600
42796	333950355
42796	340843342
42850	342511771
42945	537714680
43217	332945208
43571	329861900
43585	315746941
43598	551427243
43608	340697825
43824	551129356
43899	485840003
43921	319141305
43928	328713219
44141	333227820
44237	537583577
44282	331482518
44282	332970784
44319	301504296
44408	507195548
44505	300191137
44549	329667778
44643	329555309
44848	481977148
44880	551046324
44904	315827980
44944	342012689
45178	333497035
45226	343383915
45314	326653599
45390	342774718
45422	315731075
45467	315740928
45556	551043685
45589	340195402
45589	342020854
45589	507180821
45589	329139112
45745	327486270
45830	321780959
45864	332463145
46154	343950515
46165	315695689
46278	342691167
46278	537501090
46278	341286245
46278	314817354
46307	329653096
46320	321055915
46320	322996109
46320	343516324
46320	300015274
46320	321665390
46320	315074521
46320	320341449
46320	316412253
46320	317732568
46320	317061521
46320	343337796
46320	318677341
46320	300316035
46320	318791159
46320	342138336
46320	324641901
46320	300029921
46320	326533494
46320	332344415
46320	326622222
46320	551206444
46320	340453062
46320	301757816
46320	328635334
46320	341144771
46320	312648199
46320	315635722
46320	341366617
46320	343828026
46320	316260033
46320	330826231
46320	318550977
46320	322692229
46320	319355269
46320	319142477
46320	313392691
46320	315825609
46320	324013226
46320	316148154
46320	344711416
46320	300399809
46320	320344658
46324	332437008
46327	481941784
46383	314079028
46383	320261985
46383	328397588
46383	314133951
46383	344581199
46383	344736215
46383	315677158
46425	300194887
46578	315004531
46601	321783623
46616	333053069
46628	332173801
46902	537310778
46917	537536455
46970	316513696
46971	388736691
46971	344939277
46971	341206142
46971	318820412
46971	343398546
46971	312777880
46992	340120075
47012	315688304
47085	322579434
47208	319987111
47233	301943424
47384	344644880
47414	300406395
47414	300229000
47432	315997676
47444	344866595
47655	333365711
47775	314718354
47775	313547317
47780	331529581
47780	551422178
47780	342617115
47780	499125490
47780	329354349
47780	313905143
47780	312674872
47780	331564026
47780	327532917
47803	328245741
47872	300198044
47900	499156990
47983	317548048
47983	300202463
48048	300371108
48048	314140102
48048	315739961
48048	313750279
48160	318007010
48160	325691970
48160	341044511
48160	317948727
48160	330342676
48179	333305014
48179	341563177
48179	321292591
48179	344602177
48179	341653575
48179	325998417
48179	340102527
48179	344542969
48179	341045754
48179	319371993
48179	341161635
48179	314402343
48179	537288060
48179	314273343
48179	340330690
48179	321099749
48179	332122266
48179	324773803
48179	313093507
48179	314401527
48179	317409191
48391	315309703
48396	344434456
48405	331791694
48648	332285894
48648	314758913
48648	315785832
48648	312589511
48648	315626713
48648	333283757
48648	315008854
48664	480098276
48747	312651482
48777	314640280
48821	320138589
48895	340003695
49303	341877561
49312	315233143
49419	344222294
49452	331638163
49592	317971885
49613	314554957
49702	481777261
49720	344074794
49724	507441967
49724	342829826
49724	313945263
49724	312544185
49724	341362904
49724	341471581
49724	313468812
49724	342585402
49724	316034755
49754	300848660
49756	313394561
49851	300376159
49878	302173195
49878	317105450
49878	326018801
49909	537481244
50033	344358650
50098	342707833
50107	315348750
50216	314407573
50316	342042767
50351	344672923
50390	312947564
50390	342460700
50390	314081632
50390	340238202
50390	341147388
50390	342717075
50390	341147000
50390	507322126
50390	507269582
50390	342659947
50390	341261149
50390	341057809
50390	342706152
50441	482842911
50506	341449963
50528	317090736
50586	331438098
50586	318943891
50764	480893994
51255	328441493
51339	313164296
51339	342311916
51339	537719080
51443	315643879
51498	316445832
51498	315801951
51498	340845519
51512	315783738
51724	330878570
51724	330973108
51742	303389472
52035	320614597
52058	327940763
52075	342216868
52259	324568336
52286	314191664
52286	314869483
52366	300370476
52416	333817935
52442	341188660
52442	324443738
52489	327490140
52550	313891095
52550	313807125
52566	301134826
52577	331207217
52609	480000413
52613	316155340
52728	341599498
52728	300237765
52811	326573243
52854	316637412
52944	331822671
53053	300463177
53053	342192223
53053	300475879
53053	506633663
53053	330155230
53053	301626086
53053	341081279
53053	344899633
53070	341677138
53169	329063742
53203	333985641
53235	314982369
53274	341334423
53373	333605470
53457	341204741
53457	300689333
53457	301685970
53457	507095052
53457	318573524
53457	318883238
53457	324440098
53457	341311470
53457	326715802
53457	302489349
53457	314201794
53457	315722900
53457	303920276
53457	314207544
53457	300214870
53457	537486557
53710	315707570
53722	329544204
53941	330446902
53978	537476665
54097	330247099
54125	314678822
54137	331703736
54137	329597330
54268	331839279
54472	300000807
54477	331634662
54477	326095577
54477	329059724
54477	314601147
54477	327887675
54477	315373696
54477	314566217
54477	329060037
54477	329272426
54477	316087782
54477	329786250
54477	328910596
54477	329060169
54477	341252709
54477	313794935
54477	329271980
54477	329272350
54477	343633975
54477	329059583
54477	342034626
54477	329058940
54477	340900270
54477	328910430
54477	317848596
54477	314703583
54477	313918484
54557	481855174
54609	316278282
54625	332793244
54772	318986312
54825	326197118
55033	300923039
55066	507276272
55092	506769376
55129	315703280
55133	333488851
55133	341890100
55214	481760770
55216	303434211
55216	318058369
55216	315398219
55223	480607014
55225	341291888
55258	300374848
55258	333434780
55258	344386631
55258	537639999
55258	341242969
55258	313746364
55258	343870689
55475	499105062
55555	484427364
55626	312800483
55626	388912057
55626	340833476
55899	329582063
55903	317196814
55940	324321165
55948	318059466
55956	487851065
56050	341066335
56103	507399876
56103	487704363
56141	327895686
56147	332746341
56167	340253128
56193	537237849
56237	344859173
56237	326825754
56237	328247408
56237	481201304
56237	340783512
56237	329678440
56237	331110283
56237	481235799
56237	329703693
56237	329703651
56237	332658231
56237	318006277
56237	341071215
56237	340823787
56237	344798066
56237	344804377
56237	329980523
56253	332991728
56253	342920654
56253	313755019
56310	318973906
56573	317280600
56738	315540500
56740	484985960
56914	342794112
56965	316691088
57081	315371315
57183	324990571
57261	324819390
57283	300087495
57283	332227912
57326	342504867
57366	312548383
57464	313066081
57464	315657747
57469	332364673
57469	325357572
57764	344902825
57873	341053066
57948	333039571
57962	329331727
57962	329793488
57962	365751718
57962	333762883
57962	388212102
57962	341049704
57962	537661514
57962	344974915
57962	329440762
57962	343677977
57962	340688332
57962	329332014
57962	324110188
57962	316816016
58090	312633148
58192	303317960
58267	333742828
58288	320932122
58288	485209811
58473	303681878
58473	325220416
58473	303759781
58477	340735653
58562	344304105
58562	300348601
58595	340612857
58660	341498639
58792	300404902
58845	300848384
58931	332852271
59120	315574699
59135	343170775
59271	312660019
59460	340911267
59591	312779011
59640	341436868
59650	341140169
59650	314630963
59650	313617348
59650	341134892
59650	551551208
59650	344252697
59704	485403039
59808	323007484
59852	342748198
59852	313374804
59852	329484674
59897	389606828
59909	330165494
60181	343948675
60181	330162749
60181	300485836
60228	330177759
60230	327508151
60702	551523835
60735	320620289
60735	551404692
60737	480723618
60807	315728196
60807	341754490
60863	330626615
60863	317171031
60902	480890219
60908	316721919
60976	488049065
61072	317025252
61104	328130745
61115	317918092
61292	333832462
61292	331680459
61292	537567831
61292	300226547
61292	537261836
61292	300366302
61292	344761056
61292	301767906
61292	326832425
61292	318493988
61292	340867191
61292	320332919
61292	332587059
61292	322284266
61292	333481856
61292	325364073
61292	537362972
61292	322997917
61292	331144642
61292	388106833
61292	321693756
61292	325785160
61292	300028181
61292	323975276
61292	326057098
61292	344097266
61292	551543924
61292	343935607
61292	312687153
61292	316838176
61292	343631375
61292	316236249
61292	388412533
61292	342675381
61292	320198369
61292	319555702
61292	326199015
61292	341172666
61292	324429182
61292	327835690
61292	332570436
61292	320403264
61292	329625789
61292	331810817
61292	326923869
61292	342523010
61292	322074584
61292	329671978
61292	328231998
61292	332973879
61292	327887709
61292	340685226
61292	326708054
61292	340934181
61292	325836992
61292	324139187
61292	322666868
61371	317914182
61477	324492438
61607	302948104
61740	507273816
61786	320883242
61786	333456528
61862	344449830
62086	319947297
62135	329334978
62135	331116066
62202	332579254
62267	327486908
62307	341137571
62415	340895143
62415	312891764
62651	301546529
62762	314824012
62825	330466165
62841	341438695
62865	315030288
62985	300192146
63095	483298071
63149	314192811
63208	321809048
63209	344298471
63277	318289212
63394	343766085
63412	330211587
63412	315776984
63412	481999654
63412	303025373
63458	319807392
63711	314165966
63711	300624244
63716	312521611
63716	333685571
63821	343175816
63821	315029637
63843	331660741
63850	303468763
64109	481264021
64175	537452521
64382	343492880
64382	319193637
64382	314733023
64382	300468738
64437	480210087
64443	342431626
64498	480533165
64751	506616502
64789	302013719
64789	344115852
64795	331965843
64795	332188064
64795	340629739
64795	326581949
64795	318317351
64795	342664000
64795	340805759
64795	313406112
64795	312867681
64868	481381056
64884	482826310
64884	480599013
64884	482477163
64884	481035066
64884	482189300
64884	482584554
64884	480007194
64906	341991255
64913	498109818
65079	312696828
65088	343741059
65216	341287811
65216	343084273
65282	315672204
65506	331814314
65573	312593916
65573	317571842
65770	341540918
65770	340919188
65770	341069638
65770	313752248
65842	481495943
65844	331599667
65862	333190296
65898	327878526
65898	484074047
66006	343418344
66021	313524316
66032	537583304
66032	537300493
66557	329214787
66619	315234810
66813	316118426
66825	328988639
66825	341155258
66825	329459510
66825	506992002
66826	344236963
66964	300457272
67053	481583198
67348	316960459
67514	343258539
67650	301003968
67671	388009701
67802	482364411
67848	480766302
67895	326593485
67896	329423771
67952	537345183
68028	330410866
68051	506695654
68097	301226705
68299	488489766
68581	333331804
68591	341177898
68643	326072035
68675	480006394
68975	302152066
69037	313126679
69057	316043892
69195	327486643
69220	312614406
69281	329631337
69281	312815577
69281	340563530
69281	340152126
69302	537798576
69432	314772414
69463	320713985
69645	340346555
69667	313603449
69667	313594455
69759	340330885
69759	551096139
70065	327399168
70115	480007327
70242	314311809
70243	340752088
70279	315773853
70376	316770635
70443	325070753
70443	321786246
70589	341933323
70727	320722077
70727	312878432
70727	537790755
70727	342723600
70727	313268552
70727	317850758
70727	537550048
70727	388215881
70727	313764125
70727	313291796
70727	315621599
70727	329767420
70727	551141059
70727	314887217
70727	344862235
70727	333226454
70727	343813346
70727	313152183
70727	342238984
70727	341319532
70727	340908847
70727	327712485
70727	322256330
70727	319277141
70727	316271022
70727	316264613
70727	316040208
70738	326315207
70944	481223969
71020	481009389
71336	340210621
71336	340330235
71336	325209646
71456	329152271
71583	343597746
71583	342590713
71681	333263155
71722	341716077
71860	324470327
71872	312509002
72021	314615795
72040	316343797
72040	341481735
72121	316628965
72245	313221371
72245	313188609
72245	343516274
72245	313410304
72245	342756649
72245	315968545
72245	537762796
72245	551111847
72245	313073917
72323	333497639
72323	331401872
72368	329018837
72669	301996849
72720	331101485
72728	480545974
72801	315567271
73209	313163545
73270	315744805
73323	316884345
73392	316190917
73443	487264574
73566	303603971
73643	315968532
73643	329610505
73643	321807141
73643	329076293
73643	323295287
73643	330020793
73643	323361303
73643	326863057
73643	323398925
73643	330494725
73643	323406603
73643	332975002
73643	323545863
73643	323302489
73643	323679167
73643	319603783
73643	325780476
73643	315473160
73643	329446095
73643	323361527
73643	330840844
73643	323291054
73643	312741333
73643	341205264
73643	317979540
73643	344969758
73643	344562827
73643	315753108
73643	340003071
73643	389119624
73643	323306688
73643	328373089
73643	389966883
73643	313958860
73643	327067773
73643	323364745
73643	325343416
73643	323366161
73643	323886333
73643	329076053
73643	323366005
73643	344059196
73643	323293969
73643	389657821
73643	322815432
73643	341390918
73643	312800243
73678	300928541
73822	328452131
73822	480034474
73867	487699381
73929	327139051
73929	300432966
73972	315895644
74176	480668276
74238	329916063
74266	331618541
74287	482560146
74345	301300190
74780	316268523
74807	312881055
74929	480776397
74945	318366945
75004	303047765
75026	329995617
75056	480853451
75092	482891863
75104	329450097
75159	313602572
75302	313476095
75349	300136181
75457	341207306
75497	321123622
75649	316462597
75751	480362318
75829	341362646
76082	312851311
76082	303367189
76160	331848015
76295	315819151
76391	300517955
76420	300004547
76420	318839495
76552	537488624
76604	332303812
76660	343142506
76678	482039729
76857	315489849
76868	312518820
76965	316339001
77136	323306480
77136	341057693
77136	340511518
77136	340219005
77136	329139513
77136	329081319
77136	323361139
77136	329005250
77136	325898302
77136	325699239
77136	325358000
77136	313029537
77136	340851102
77136	323370437
77136	341240493
77136	313351186
77136	389132353
77136	315712062
77136	388774601
77136	316164425
77136	341681195
77136	325493021
77136	312784406
77136	312571751
77136	328759063
77136	323188987
77136	322928904
77136	329043210
77136	315256839
77136	323359877
77136	340877617
77136	327658860
77136	323456061
77136	341754929
77136	313037480
77136	330965294
77136	314743147
77136	325746964
77136	316022842
77136	329475933
77136	313124919
77136	325563547
77136	322960170
77136	325547888
77136	323273631
77136	323403055
77136	323306084
77370	344102731
77542	312560387
77542	301630690
77542	341207774
77542	324285816
77577	330134375
77737	316990514
77737	313759787
77772	319778593
77811	330202438
77909	333050891
77932	315623868
78209	300536468
78253	498994755
78253	317006898
78253	330147331
78402	331528476
78437	340840698
78644	313042998
78644	313902487
78782	313628117
78843	314339230
78843	327487575
79270	481081016
79379	313967036
79485	317760882
79711	329355940
79755	313138218
79755	312528934
79755	330103961
79786	343467304
79786	300201727
79808	321064586
79857	312584283
80059	313345039
80059	340314174
80137	341069232
80137	329990345
80338	480495696
80421	332093111
80511	315777292
80687	341228716
80687	329365514
80731	317733970
80804	320811359
81051	343659744
81157	537737962
81198	300315469
81232	316635887
81294	332147409
81852	481849706
81953	314005787
82082	332252373
82258	301031670
82696	483534694
82709	316126853
82867	483366386
82898	480076983
82976	388235715
83313	330084864
83421	318580958
83486	315728084
83635	316617331
83635	313594296
83684	315032771
83736	327560843
83736	312539827
83930	388217325
84033	312505189
84035	333070303
84035	344553805
84035	313927840
84241	480690973
84417	506962914
84471	487051273
84532	318101268
84844	325256246
85005	480626527
85108	342003475
85108	344743815
85144	332576946
85448	316199991
85448	303966162
85589	507282510
85589	313174306
85596	315506852
85610	318946852
85910	341198745
86246	315185814
86290	340678457
86426	313043973
86569	315959767
86704	332787766
86792	320539836
86807	300216796
86866	319509832
86906	315998591
86988	342718868
87037	341489322
87037	317306827
87185	315587469
87325	313516254
87573	506604573
87666	327907705
87687	317164085
87687	551367811
87687	551358596
87687	551358620
87687	551358935
87687	551358760
87687	551358976
87687	551358844
87780	537627163
87828	331572693
87828	341106798
87996	315017462
87996	327437240
88157	340630179
88484	317253979
88566	314792029
88723	480233845
88758	312548331
88758	317252765
88778	481268048
88866	341991381
88973	342165917
88978	333814846
89029	316136928
89071	314586855
89071	340718634
89230	341632268
89230	321481608
89230	320196397
89230	317430536
89230	340501956
89230	341893545
89230	312697151
89230	315032623
89230	319973731
89230	314051459
89230	329148055
89307	333503998
89383	482495504
89391	322205683
89633	329650993
89640	482721862
90113	321060212
90322	317942183
90388	342018736
90428	488439829
90509	507502834
90509	506956361
90509	332616689
90509	314332722
90522	316765726
90905	325801314
90991	316184118
91025	315629720
91118	342048465
91140	315670679
91648	315552257
91770	325428985
91770	341271230
91791	340213504
91791	320317142
91791	331315085
91791	313495219
91791	314001921
91791	315885079
91791	537541203
91791	340825496
91791	316275841
91791	331508361
91791	327151247
91791	328618769
91791	344524814
91791	325068823
91891	315118310
91934	300217964
91934	331700765
91934	312832362
91934	300398555
91934	312835522
91934	551558070
91934	312840565
91934	342824952
91934	313598593
91934	507131782
91934	341564924
91934	341858795
91934	340981147
91934	333522857
91934	365717230
91934	312838636
91934	341447740
91934	341368182
91934	313320528
91934	312717945
91934	312836983
91934	300188093
91934	313020171
91934	327156951
91934	313043996
91941	300968278
91993	312538856
91993	314676834
91993	342340214
91993	315897582
91993	329425552
91997	481329071
92329	314591512
92419	312889273
92419	499152163
92873	332140680
92887	329698323
92887	537465770
92944	331774872
93012	316768837
93198	315543033
93216	331545397
93334	344265624
94128	317729390
94171	315055251
94211	537425477
94211	340778727
94211	341938908
94362	481348365
94735	344719047
95199	322792748
95685	343001640
95685	314282851
95685	312797161
95685	343469276
95686	300661019
95972	332918759
96252	330826780
96308	313705618
96417	323408328
96614	481475197
96630	341133172
97001	344540109
97345	329828458
97818	340369859
98125	506907026
98125	318452042
98143	332584478
98404	329669795
98440	315414490
98910	331809116
99085	312757248
99085	320591159
99085	340446541
99271	314621756
99653	537396145
99684	316666726
100004	313294535
100091	327882148
100221	480900047
100457	331707674
100603	342631546
100603	507539034
100603	344560110
100603	340326975
100639	303891568
101113	482460094
101136	331199609
101195	312579197
101527	486808942
101570	319705562
101613	317378743
101650	326091001
101652	315432513
101988	301451790
101988	340274020
102049	482016631
102123	332975655
102253	322449539
102535	317766921
102784	344923610
103185	333153240
103312	506831770
103317	313161205
103317	333150337
103331	327808002
103450	498287390
103566	317066595
103793	480869887
104528	340371140
104824	344843029
105373	300592032
105397	327372926
105418	300179058
105993	322088261
106183	328412437
106192	313204133
106232	484879994
106244	330067588
106305	322633256
106413	537348765
106459	316546142
106882	480181809
107006	328724034
107254	316369131
107300	316012533
107479	314847377
107616	332019210
107708	341995983
107774	480016764
108356	481577596
108935	482057218
109508	318794294
109517	325224855
109979	315744065
110000	319682290
110047	389682274
110929	482824059
111263	312571194
111981	312611678
112400	321718058
113618	332585665
113812	330295911
113812	537274789
113812	314261775
113812	321912099
113812	315959408
113812	342635719
113812	326833969
113812	313057309
114086	340880734
123863	313260641
123863	341310115
123863	313343335
123863	341567564
123863	341995535
123863	537623928
123863	342585252
123863	507359649
123863	331064803
123863	331157912
123878	340303994
124406	551551174
124574	551344737
124869	329591754
125027	316916378
125186	318289022
125301	341301091
125301	303612964
125625	507510944
125930	341463730
125930	313499311
125930	329307248
126273	507473325
126498	315994624
126534	330502386
126768	329034180
126769	551295087
126784	507107980
126784	341400939
126797	507522600
127009	341401944
127276	329552749
127436	341175330
127569	332122498
128080	343902024
128221	313423262
128439	317423267
128620	486541068
128633	300904344
128633	300402096
128633	648565968
128633	340906408
128633	340495311
128796	341189056
128825	343740833
129329	312593839
129433	302130711
129433	314233342
129433	315025981
129706	342544834
129706	340933185
130043	506666366
130160	480848758
130179	482482247
130333	315474630
130407	317398238
130558	330318817
130806	480870554
130875	332318927
131036	312948170
131150	317517977
132786	327071239
132786	327655205
132899	320835028
133117	340147527
133117	332755839
133370	327866570
133380	324745470
133380	486857535
133509	366309094
134048	320520794
134056	317070118
134381	314395786
134404	327854097
134456	331616792
134475	341063035
134635	332471460
134662	329209386
134668	331493028
134768	300699688
135011	329827802
135108	316066836
135207	341474615
135237	344325100
136659	480135607
136751	341334701
137068	343826228
137388	333628613
137608	341158328
137888	301309126
138282	315965103
138543	498113034
138680	319578282
138762	314601787
138952	333102239
138952	300391454
139050	325750623
139239	341394044
139596	551142420
139705	333922750
139717	328136312
139902	332505242
140323	319246849
140395	480196567
140429	314541889
141047	324693183
141047	551299980
141047	340789783
141553	340234008
141553	341710642
141652	328585492
141654	330825282
141765	313025036
141765	314305051
141765	342596068
141765	313009527
141765	313642979
141765	313604495
141765	342081780
141765	328213231
141765	312839981
141765	313451370
141765	313019876
141765	313745837
141765	313161224
141902	344903740
142039	344031414
142045	507193568
142971	340803684
142971	322279621
143131	328535083
143166	340145410
143337	300457905
143569	329737436
143613	313325996
143615	344913608
143945	331852959
143945	319510970
143945	333873706
143945	300440322
143945	315712687
143945	326248309
143945	328728860
143945	323123927
143945	300170613
144276	301823329
144450	320327596
144908	507290042
145292	326387875
145446	344942722
145895	315319140
146011	312809890
146256	481610207
146400	300017151
146455	320714843
147035	321783243
147123	313467466
147811	341466467
148074	314864687
148463	300834087
148732	322883067
148986	301738654
149169	343766390
149352	316977792
149377	341707312
149543	507001282
149606	300195340
149630	333772452
149630	332408582
149646	322154873
149646	304029671
149853	498714435
149983	318015112
149998	315553920
150231	331049291
150600	301130316
150720	481994911
150920	315742465
150971	551535177
151040	312674895
151247	300249062
151285	486265275
151285	320976715
151285	315764220
151353	300187867
151855	314674524
152076	317942761
152160	300479351
152447	331763305
152615	300367540
152615	341524774
152828	319491643
153103	330875915
153282	328702829
153781	341179178
153893	342596152
153936	314105599
154004	480931612
154691	332389670
154791	315223409
154851	340985677
154870	326933009
155199	485387414
155300	341368542
155499	341024347
155666	332219257
155803	341597443
155888	340884731
156147	331741707
156205	315614383
156347	315805536
156534	313212524
156568	303730287
156574	300371080
156574	648618114
156617	537317935
156909	318409760
157542	312545414
157585	319181970
157839	329353598
157920	329342484
158107	312550908
158107	341203927
158620	316252030
158885	327790663
158885	315314430
159018	333888118
159109	316957240
159109	341527564
159145	315727131
159507	312540205
159558	340008854
159558	342829263
159558	330731365
159584	507205826
159703	486599751
159884	319719647
160054	341507521
160525	314722612
160590	342539481
160992	316379213
161164	314120531
161164	484656561
161176	317566974
161281	343218223
161281	341688616
161700	313524201
161700	313274263
161877	322399841
161877	325766777
162019	342490659
162281	312801343
162421	482340312
162596	537382590
163287	341382173
163349	300867616
163954	340981186
163954	312697106
164083	329066349
164704	344331421
165140	498294149
166041	551315802
166353	313248077
166607	551560860
167013	315864637
167738	341350014
168963	300880775
170372	323944538
170631	341463527
172041	314213975
172057	300517583
172057	319463345
172249	313037892
173098	366841278
173122	301253592
173122	507573512
173163	341175836
173216	331686530
173352	326528932
173425	551008860
173576	332737944
173772	325455764
175037	330628108
175408	340523420
175494	340993522
175541	342761865
175541	342776220
175541	314279585
175541	342772716
175954	323166694
176033	341068650
176082	481639651
176131	332238492
176307	551525806
176522	327523049
176590	480188624
176715	301922118
177148	316795624
177186	507018781
177488	342078165
177977	312633971
178257	481814911
178369	340194245
178746	537691693
178746	313344990
179353	331412879
